BD 3942 2767638 0.001424
BE 6223 2767638 0.002248
BF 21 2767638 0.000008
BG 1955 2767638 0.000706
BA 3688 2767638 0.001333
BB 666 2767638 0.000241
BM 53 2767638 0.000019
BN 417 2767638 0.000151
BO 468 2767638 0.000169
JP 43004 2767638 0.015538
BI 11 2767638 0.000004
BJ 143 2767638 0.000052
BT 46 2767638 0.000017
JM 2025 2767638 0.000732
BV 3 2767638 0.000001
BW 1171 2767638 0.000423
WS 11 2767638 0.000004
BQ 3 2767638 0.000001
BR 297187 2767638 0.107379
BS 663 2767638 0.000240
JE 14 2767638 0.000005
BY 2976 2767638 0.001075
BZ 28 2767638 0.000010
blank 348 2767638 0.000126
RU 28351 2767638 0.010244
RW 187 2767638 0.000068
RS 21985 2767638 0.007944
TL 11 2767638 0.000004
RE 268 2767638 0.000097
TM 12 2767638 0.000004
TJ 26 2767638 0.000009
RO 1944 2767638 0.000702
TK 71 2767638 0.000026
GU 436 2767638 0.000158
GT 2504 2767638 0.000905
GR 7658 2767638 0.002767
GQ 17 2767638 0.000006
GP 623 2767638 0.000225
BH 3350 2767638 0.001210
GY 37 2767638 0.000013
GG 6 2767638 0.000002
GF 136 2767638 0.000049
GE 746 2767638 0.000270
GD 48 2767638 0.000017
GB 125466 2767638 0.045333
GA 65 2767638 0.000023
GN 108 2767638 0.000039
GM 77 2767638 0.000028
GL 19 2767638 0.000007
geo 1011 2767638 0.000365
GI 100 2767638 0.000036
GH 5635 2767638 0.002036
OM 4428 2767638 0.001600
JO 2472 2767638 0.000893
HR 5920 2767638 0.002139
HT 689 2767638 0.000249
HU 1846 2767638 0.000667
HK 1457 2767638 0.000526
HN 1312 2767638 0.000474
AD 637 2767638 0.000230
PR 81 2767638 0.000029
PW 1 2767638 0.000000
PT 16173 2767638 0.005844
KN 57 2767638 0.000021
PY 5775 2767638 0.002087
PA 2745 2767638 0.000992
PF 35 2767638 0.000013
PG 64 2767638 0.000023
PE 6995 2767638 0.002527
PK 11229 2767638 0.004057
PH 93650 2767638 0.033838
PL 8490 2767638 0.003068
PM 3 2767638 0.000001
ZM 739 2767638 0.000267
EE 282 2767638 0.000102
EG 21055 2767638 0.007608
ZA 53226 2767638 0.019232
EC 6920 2767638 0.002500
AL 317 2767638 0.000115
AO 598 2767638 0.000216
KZ 755 2767638 0.000273
ET 122 2767638 0.000044
ZW 848 2767638 0.000306
KY 56 2767638 0.000020
ES 156634 2767638 0.056595
ER 1 2767638 0.000000
ME 2135 2767638 0.000771
MD 177 2767638 0.000064
MG 60 2767638 0.000022
MF 2 2767638 0.000001
UY 7929 2767638 0.002865
MC 106 2767638 0.000038
UZ 235 2767638 0.000085
MM 521 2767638 0.000188
ML 73 2767638 0.000026
MO 131 2767638 0.000047
MN 435 2767638 0.000157
MH 10 2767638 0.000004
US 897048 2767638 0.324120
MU 208 2767638 0.000075
MT 332 2767638 0.000120
MW 234 2767638 0.000085
MV 482 2767638 0.000174
MQ 589 2767638 0.000213
MP 113 2767638 0.000041
MS 9 2767638 0.000003
MR 27 2767638 0.000010
IM 81 2767638 0.000029
UG 876 2767638 0.000317
UA 5564 2767638 0.002010
MX 56979 2767638 0.020588
MZ 605 2767638 0.000219
FR 69238 2767638 0.025017
MA 2590 2767638 0.000936
AX 1 2767638 0.000000
FI 2061 2767638 0.000745
FJ 11 2767638 0.000004
FK 2 2767638 0.000001
FM 10 2767638 0.000004
FO 6 2767638 0.000002
NI 1800 2767638 0.000650
NL 14700 2767638 0.005311
NO 1817 2767638 0.000657
NA 892 2767638 0.000322
VU 8 2767638 0.000003
NC 891 2767638 0.000322
NE 29 2767638 0.000010
NG 14525 2767638 0.005248
NZ 2603 2767638 0.000941
NP 1344 2767638 0.000486
NU 1 2767638 0.000000
CK 5 2767638 0.000002
XK 1002 2767638 0.000362
CI 859 2767638 0.000310
CH 4332 2767638 0.001565
CO 26458 2767638 0.009560
CN 3707 2767638 0.001339
CM 891 2767638 0.000322
CL 16148 2767638 0.005835
CA 36869 2767638 0.013321
CG 103 2767638 0.000037
CF 25 2767638 0.000009
CD 218 2767638 0.000079
CZ 2500 2767638 0.000903
CY 1291 2767638 0.000466
CX 2 2767638 0.000001
CR 5325 2767638 0.001924
CW 47 2767638 0.000017
CV 68 2767638 0.000025
CU 159 2767638 0.000057
SZ 92 2767638 0.000033
SY 338 2767638 0.000122
SX 14 2767638 0.000005
KG 164 2767638 0.000059
KE 7346 2767638 0.002654
SR 46 2767638 0.000017
KH 578 2767638 0.000209
SV 1346 2767638 0.000486
ST 2 2767638 0.000001
SK 1303 2767638 0.000471
KR 8008 2767638 0.002893
SI 862 2767638 0.000311
KP 19 2767638 0.000007
SO 165 2767638 0.000060
SN 1428 2767638 0.000516
SM 28 2767638 0.000010
SL 33 2767638 0.000012
SC 22 2767638 0.000008
KW 22905 2767638 0.008276
SA 66668 2767638 0.024088
SG 4793 2767638 0.001732
SE 6931 2767638 0.002504
SD 1808 2767638 0.000653
DO 3926 2767638 0.001419
DM 62 2767638 0.000022
DJ 9 2767638 0.000003
DK 1466 2767638 0.000530
VG 49 2767638 0.000018
DE 21746 2767638 0.007857
YE 378 2767638 0.000137
AT 2491 2767638 0.000900
DZ 3471 2767638 0.001254
