BD 31 1117732 0.000028
BE 274 1117732 0.000245
BF 7 1117732 0.000006
BG 12 1117732 0.000011
BA 151 1117732 0.000135
blank 6 1117732 0.000005
BN 20 1117732 0.000018
BO 4 1117732 0.000004
BH 29467 1117732 0.026363
JO 14711 1117732 0.013161
BR 87 1117732 0.000078
BS 1 1117732 0.000001
BY 5 1117732 0.000004
RU 178 1117732 0.000159
RW 1 1117732 0.000001
RS 19 1117732 0.000017
LR 1 1117732 0.000001
RO 11 1117732 0.000010
GR 74 1117732 0.000066
GQ 32 1117732 0.000029
JP 257 1117732 0.000230
GE 133 1117732 0.000119
GB 15788 1117732 0.014125
GA 2 1117732 0.000002
GM 1 1117732 0.000001
geo 105 1117732 0.000094
GH 8 1117732 0.000007
OM 29278 1117732 0.026194
HR 12 1117732 0.000011
HT 6 1117732 0.000005
HU 329 1117732 0.000294
HK 76 1117732 0.000068
HN 2 1117732 0.000002
CR 1 1117732 0.000001
PT 25 1117732 0.000022
PY 11 1117732 0.000010
PA 1 1117732 0.000001
PE 59 1117732 0.000053
PK 317 1117732 0.000284
PH 257 1117732 0.000230
PL 242 1117732 0.000217
EE 4 1117732 0.000004
EG 143767 1117732 0.128624
ZA 55 1117732 0.000049
EC 135 1117732 0.000121
AL 14 1117732 0.000013
AO 3 1117732 0.000003
ET 15 1117732 0.000013
ES 1201 1117732 0.001074
ME 7 1117732 0.000006
MD 26 1117732 0.000023
MF 5 1117732 0.000004
MA 3001 1117732 0.002685
MC 2 1117732 0.000002
UZ 2 1117732 0.000002
MM 1 1117732 0.000001
ML 10 1117732 0.000009
MO 5 1117732 0.000004
MN 1 1117732 0.000001
US 22524 1117732 0.020152
MU 19 1117732 0.000017
MT 92 1117732 0.000082
MV 38 1117732 0.000034
MR 88 1117732 0.000079
UG 7 1117732 0.000006
UA 294 1117732 0.000263
MX 26 1117732 0.000023
IL 1517 1117732 0.001357
FR 2264 1117732 0.002026
AX 1 1117732 0.000001
FI 80 1117732 0.000072
NL 1219 1117732 0.001091
NO 181 1117732 0.000162
SO 54 1117732 0.000048
NE 2 1117732 0.000002
NG 34 1117732 0.000030
NZ 120 1117732 0.000107
NP 1 1117732 0.000001
XK 6 1117732 0.000005
CI 14 1117732 0.000013
CH 733 1117732 0.000656
CO 5 1117732 0.000004
CN 892 1117732 0.000798
CL 3 1117732 0.000003
CA 2591 1117732 0.002318
CG 23 1117732 0.000021
CF 8 1117732 0.000007
CD 9 1117732 0.000008
CZ 107 1117732 0.000096
CY 223 1117732 0.000200
CX 2 1117732 0.000002
UY 5 1117732 0.000004
CU 5 1117732 0.000004
SY 1433 1117732 0.001282
KG 19 1117732 0.000017
KE 29 1117732 0.000026
KH 2 1117732 0.000002
SK 7 1117732 0.000006
KR 435 1117732 0.000389
SI 10 1117732 0.000009
KW 123888 1117732 0.110839
SN 74 1117732 0.000066
SL 1 1117732 0.000001
SC 8 1117732 0.000007
KZ 25 1117732 0.000022
SA 520565 1117732 0.465733
SG 93 1117732 0.000083
SE 416 1117732 0.000372
SD 8280 1117732 0.007408
DJ 38 1117732 0.000034
DK 301 1117732 0.000269
DE 3251 1117732 0.002909
YE 3444 1117732 0.003081
DZ 7582 1117732 0.006783
MK 1 1117732 0.000001
TZ 57 1117732 0.000051
TW 219 1117732 0.000196
TR 4269 1117732 0.003819
LK 19 1117732 0.000017
TN 2996 1117732 0.002680
LT 1 1117732 0.000001
LU 6 1117732 0.000005
TJ 41 1117732 0.000037
TH 1042 1117732 0.000932
TD 10 1117732 0.000009
LY 13699 1117732 0.012256
AE 76105 1117732 0.068089
VE 1 1117732 0.000001
AF 16 1117732 0.000014
IQ 16881 1117732 0.015103
IS 46 1117732 0.000041
IR 1225 1117732 0.001096
AM 19 1117732 0.000017
IT 1427 1117732 0.001277
VN 21 1117732 0.000019
AQ 1 1117732 0.000001
AR 6 1117732 0.000005
AU 2486 1117732 0.002224
AT 695 1117732 0.000622
IN 471 1117732 0.000421
LB 12318 1117732 0.011021
AZ 92 1117732 0.000082
IE 1333 1117732 0.001193
ID 566 1117732 0.000506
MY 1242 1117732 0.001111
QA 37077 1117732 0.033172
