el 24751 48333 0.512093
en 10362 48333 0.214388
zh 3 48333 0.000062
vi 2 48333 0.000041
is 5 48333 0.000103
it 178 48333 0.003683
iw 6 48333 0.000124
cs 40 48333 0.000828
cy 31 48333 0.000641
ar 74 48333 0.001531
in 133 48333 0.002752
eu 17 48333 0.000352
et 65 48333 0.001345
es 827 48333 0.017110
ru 394 48333 0.008152
nl 99 48333 0.002048
pt 294 48333 0.006083
no 41 48333 0.000848
tr 977 48333 0.020214
lt 31 48333 0.000641
lv 6 48333 0.000124
tl 225 48333 0.004655
th 1 48333 0.000021
ro 74 48333 0.001531
pl 41 48333 0.000848
fr 739 48333 0.015290
bg 9 48333 0.000186
de 304 48333 0.006290
ht 50 48333 0.001034
hu 34 48333 0.000703
fa 2 48333 0.000041
hi 11 48333 0.000228
fi 135 48333 0.002793
da 50 48333 0.001034
ja 529 48333 0.010945
ka 5 48333 0.000103
sr 3 48333 0.000062
ko 6 48333 0.000124
sv 54 48333 0.001117
ur 33 48333 0.000683
si 10 48333 0.000207
und 7658 48333 0.158442
uk 9 48333 0.000186
sl 15 48333 0.000310
