el 3 3284 0.000914
en 1210 3284 0.368453
it 15 3284 0.004568
cy 2 3284 0.000609
ar 5 3284 0.001523
in 8 3284 0.002436
cs 1 3284 0.000305
et 2 3284 0.000609
es 1690 3284 0.514616
ru 10 3284 0.003045
nl 1 3284 0.000305
pt 29 3284 0.008831
tr 30 3284 0.009135
tl 13 3284 0.003959
lv 1 3284 0.000305
lt 1 3284 0.000305
ro 1 3284 0.000305
pl 16 3284 0.004872
fr 36 3284 0.010962
bg 2 3284 0.000609
de 19 3284 0.005786
ht 15 3284 0.004568
hu 1 3284 0.000305
fa 1 3284 0.000305
fi 4 3284 0.001218
ja 7 3284 0.002132
sv 1 3284 0.000305
und 159 3284 0.048417
sl 1 3284 0.000305
