el 3 336698 0.000009
en 17420 336698 0.051738
zh 4 336698 0.000012
vi 23 336698 0.000068
is 45 336698 0.000134
it 1031 336698 0.003062
cs 110 336698 0.000327
cy 123 336698 0.000365
ar 5 336698 0.000015
in 889 336698 0.002640
eu 279 336698 0.000829
et 270 336698 0.000802
es 282858 336698 0.840094
ru 38 336698 0.000113
nl 227 336698 0.000674
pt 3340 336698 0.009920
no 63 336698 0.000187
tr 192 336698 0.000570
lt 142 336698 0.000422
lv 49 336698 0.000146
tl 495 336698 0.001470
ro 189 336698 0.000561
pl 93 336698 0.000276
fr 1164 336698 0.003457
de 237 336698 0.000704
ht 337 336698 0.001001
hu 156 336698 0.000463
hi 28 336698 0.000083
fi 131 336698 0.000389
da 96 336698 0.000285
ja 44 336698 0.000131
ko 12 336698 0.000036
sv 100 336698 0.000297
und 26458 336698 0.078581
sl 47 336698 0.000140
