en 2535 33025 0.076760
vi 2 33025 0.000061
is 10 33025 0.000303
it 112 33025 0.003391
cs 20 33025 0.000606
cy 15 33025 0.000454
in 140 33025 0.004239
eu 38 33025 0.001151
et 60 33025 0.001817
es 26562 33025 0.804300
nl 20 33025 0.000606
pt 460 33025 0.013929
no 15 33025 0.000454
tr 16 33025 0.000484
lt 20 33025 0.000606
lv 10 33025 0.000303
tl 90 33025 0.002725
ro 16 33025 0.000484
pl 13 33025 0.000394
fr 125 33025 0.003785
de 27 33025 0.000818
ht 52 33025 0.001575
hu 81 33025 0.002453
hi 1 33025 0.000030
fi 10 33025 0.000303
da 12 33025 0.000363
ja 24 33025 0.000727
sv 13 33025 0.000394
und 2504 33025 0.075821
sl 22 33025 0.000666
