el 93 29224 0.003182
en 9310 29224 0.318574
zh 18 29224 0.000616
vi 3 29224 0.000103
is 17 29224 0.000582
it 128 29224 0.004380
iw 30 29224 0.001027
eu 12 29224 0.000411
cy 13 29224 0.000445
ar 107 29224 0.003661
in 151 29224 0.005167
cs 11639 29224 0.398269
et 41 29224 0.001403
es 744 29224 0.025459
ru 1837 29224 0.062859
nl 105 29224 0.003593
pt 322 29224 0.011018
no 14 29224 0.000479
tr 340 29224 0.011634
lt 18 29224 0.000616
lv 16 29224 0.000547
tl 47 29224 0.001608
pa 1 29224 0.000034
th 54 29224 0.001848
ro 28 29224 0.000958
pl 216 29224 0.007391
fr 387 29224 0.013243
bg 10 29224 0.000342
de 186 29224 0.006365
ht 44 29224 0.001506
da 17 29224 0.000582
fa 53 29224 0.001814
hi 11 29224 0.000376
fi 43 29224 0.001471
hu 11 29224 0.000376
ja 520 29224 0.017794
sr 5 29224 0.000171
ko 28 29224 0.000958
sv 11 29224 0.000376
und 2500 29224 0.085546
uk 46 29224 0.001574
sl 48 29224 0.001642
