en 7528 198299 0.037963
zh 4 198299 0.000020
vi 10 198299 0.000050
is 29 198299 0.000146
it 1025 198299 0.005169
cs 49 198299 0.000247
cy 100 198299 0.000504
ar 1 198299 0.000005
in 500 198299 0.002521
eu 197 198299 0.000993
et 228 198299 0.001150
es 170952 198299 0.862092
ru 9 198299 0.000045
nl 87 198299 0.000439
pt 1709 198299 0.008618
no 44 198299 0.000222
tr 259 198299 0.001306
lt 103 198299 0.000519
lv 27 198299 0.000136
tl 351 198299 0.001770
ro 81 198299 0.000408
pl 81 198299 0.000408
fr 432 198299 0.002179
bg 14 198299 0.000071
de 106 198299 0.000535
ht 205 198299 0.001034
da 50 198299 0.000252
hi 31 198299 0.000156
fi 129 198299 0.000651
hu 81 198299 0.000408
ja 30 198299 0.000151
ko 22 198299 0.000111
sv 61 198299 0.000308
und 13726 198299 0.069219
sl 38 198299 0.000192
