el 4 743659 0.000005
en 60101 743659 0.080818
zh 23 743659 0.000031
vi 31 743659 0.000042
is 133 743659 0.000179
am 1 743659 0.000001
it 2600 743659 0.003496
iw 4 743659 0.000005
eu 748 743659 0.001006
cy 263 743659 0.000354
ar 26 743659 0.000035
in 2893 743659 0.003890
cs 246 743659 0.000331
et 904 743659 0.001216
es 600681 743659 0.807737
ru 180 743659 0.000242
nl 539 743659 0.000725
pt 7561 743659 0.010167
no 188 743659 0.000253
tr 421 743659 0.000566
lt 336 743659 0.000452
lv 183 743659 0.000246
tl 1837 743659 0.002470
th 5 743659 0.000007
ro 428 743659 0.000576
pl 301 743659 0.000405
fr 2242 743659 0.003015
hy 1 743659 0.000001
bn 1 743659 0.000001
de 568 743659 0.000764
ht 1071 743659 0.001440
hu 416 743659 0.000559
hi 77 743659 0.000104
fi 409 743659 0.000550
da 261 743659 0.000351
ja 469 743659 0.000631
ko 36 743659 0.000048
sv 286 743659 0.000385
und 56979 743659 0.076620
uk 1 743659 0.000001
sl 205 743659 0.000276
