en 2064 20256 0.101896
zh 1 20256 0.000049
is 4 20256 0.000197
it 31 20256 0.001530
eu 9 20256 0.000444
cy 5 20256 0.000247
ar 7582 20256 0.374309
in 117 20256 0.005776
cs 4 20256 0.000197
et 26 20256 0.001284
es 379 20256 0.018711
ru 1 20256 0.000049
nl 12 20256 0.000592
pt 69 20256 0.003406
no 2 20256 0.000099
tr 123 20256 0.006072
lt 5 20256 0.000247
lv 4 20256 0.000197
tl 34 20256 0.001679
th 1 20256 0.000049
ro 8 20256 0.000395
pl 12 20256 0.000592
ta 1 20256 0.000049
fr 2375 20256 0.117249
mr 1 20256 0.000049
bn 16 20256 0.000790
de 3789 20256 0.187056
ht 72 20256 0.003555
hu 2 20256 0.000099
fa 5 20256 0.000247
hi 4 20256 0.000197
fi 14 20256 0.000691
da 4 20256 0.000197
ja 2 20256 0.000099
ko 1 20256 0.000049
sv 5 20256 0.000247
und 3471 20256 0.171357
sl 1 20256 0.000049
