en 12879 24649 0.522496
zh 2113 24649 0.085724
vi 28 24649 0.001136
is 4 24649 0.000162
it 46 24649 0.001866
iw 2 24649 0.000081
cs 3 24649 0.000122
cy 21 24649 0.000852
ar 76 24649 0.003083
in 797 24649 0.032334
eu 20 24649 0.000811
et 129 24649 0.005233
es 452 24649 0.018337
ru 100 24649 0.004057
nl 76 24649 0.003083
pt 60 24649 0.002434
no 8 24649 0.000325
tr 94 24649 0.003814
ne 8 24649 0.000325
lv 8 24649 0.000325
tl 1895 24649 0.076879
lt 9 24649 0.000365
th 251 24649 0.010183
ro 25 24649 0.001014
pl 10 24649 0.000406
ta 3 24649 0.000122
fr 153 24649 0.006207
bg 2 24649 0.000081
de 311 24649 0.012617
ht 80 24649 0.003246
da 36 24649 0.001461
hi 99 24649 0.004016
fi 109 24649 0.004422
hu 3 24649 0.000122
ja 3161 24649 0.128240
te 1 24649 0.000041
sr 1 24649 0.000041
ko 95 24649 0.003854
sv 17 24649 0.000690
ur 1 24649 0.000041
und 1457 24649 0.059110
uk 4 24649 0.000162
sl 1 24649 0.000041
my 1 24649 0.000041
