en 17838 20999 0.849469
zh 1 20999 0.000048
vi 2 20999 0.000095
is 7 20999 0.000333
it 28 20999 0.001333
cs 12 20999 0.000571
cy 23 20999 0.001095
in 224 20999 0.010667
eu 13 20999 0.000619
et 53 20999 0.002524
es 143 20999 0.006810
nl 34 20999 0.001619
pt 84 20999 0.004000
no 10 20999 0.000476
tr 34 20999 0.001619
lt 4 20999 0.000190
lv 24 20999 0.001143
tl 75 20999 0.003572
ro 9 20999 0.000429
pl 20 20999 0.000952
fr 71 20999 0.003381
bn 1 20999 0.000048
de 41 20999 0.001952
ht 153 20999 0.007286
hu 10 20999 0.000476
hi 12 20999 0.000571
fi 10 20999 0.000476
da 13 20999 0.000619
ja 9 20999 0.000429
sv 15 20999 0.000714
und 2025 20999 0.096433
uk 1 20999 0.000048
